%time,x,y,z,q0,q1,q2,q3,yaw,floor
0.004059314727783203,43.07990514623771,12.163538495633588,1.32095285235614,0.1946025136148841,0.2883167955284461,0.3246667150317451,0.8795423874160202,0.8316046661187979,FLU01
0.010089635848999023,43.07883170892637,12.159679796907426,1.32381336868187,0.1936774610899089,0.2897062719239927,0.3250536307411543,0.8791470037574272,0.8336048063932411,FLU01
0.02205944061279297,43.07781559988143,12.155897279944156,1.32665155486556,0.1931173719270411,0.2906960960897072,0.3256468676092892,0.8787238348846893,0.835747036449749,FLU01
0.03398942947387695,43.076864846552326,12.152187737952488,1.32948880545643,0.1929016001306953,0.2912149660153184,0.3265176054832376,0.8782761920632979,0.8380996904664162,FLU01
0.04017949104309082,43.075988653141394,12.148554472815988,1.33237027118023,0.1928894899838664,0.2910634654244962,0.3278783616992094,0.8778220113885783,0.8408604508046862,FLU01
0.05215930938720703,43.07518357384879,12.14500941224577,1.33535349148163,0.1929917741238207,0.2900162858722817,0.329825309364217,0.877416659490909,0.8439684480799816,FLU01
0.06408929824829102,43.07444458480268,12.141574891903815,1.33846080787758,0.1932443900104359,0.2880075167835028,0.3322797302730027,0.8770966063412831,0.8472024605017283,FLU01
0.06991934776306152,43.0737755744517,12.138267477296665,1.34166379793594,0.1935833564340061,0.2850736058114629,0.3351260786700285,0.8768973912474851,0.8503477543158926,FLU01
0.08195948600769043,43.07317818426918,12.135066588977395,1.34490529803402,0.1938923679524526,0.281441460280119,0.3381611346543589,0.8768372147066189,0.8531915314778666,FLU01
0.09396934509277344,43.07264518243801,12.131948122356903,1.34812249719164,0.1942084408947076,0.2773752645941563,0.3412581375299512,0.8768631179643477,0.8557663409912107,FLU01
0.10012936592102051,43.0721625045544,12.128908664742312,1.35127334834437,0.1946813170335738,0.2730494015210418,0.3441914573614988,0.8769694691415669,0.857821507541723,FLU01
0.11207938194274902,43.07170604020757,12.125956067757897,1.35434855308773,0.1953632867465973,0.2685977448643861,0.3467851262392943,0.8771707438489553,0.8591338605126447,FLU01
0.12418937683105469,43.07125199825032,12.12310482639316,1.35735795136142,0.1963972709742371,0.2641200427170532,0.3488620156996485,0.8774759307188955,0.859459937113491,FLU01
0.13014936447143555,43.070779155134915,12.120362115466207,1.36031885865005,0.1978911312981926,0.2596613884579895,0.3503835806104416,0.8778646877145684,0.8587830682041762,FLU01
